latitude,longitude,area_in_meters,confidence,full_plus_code,Country,Province,State,County,Municipality,City,Suburb,Type,AddressType,Amenity,OSM_Type,OSM_ID,Building_material,Roof_materials,Surface,geometry,height_net,height_gross,vol_2025,vol_2030,pop_2025,pop_2030
-26.08274352,28.11952699,8632.5029,0.9538,5G5CW489+WR29,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Sandton,Johannesburg Ward 32,tertiary,road,,way,37902863.0,,,asphalt,POINT (28.11952699 -26.08274352),4.7629475593566895,2.2133750915527344,23429.0,23429.0,4.013495445251465,3.936159133911133
-26.14639689,28.20255642,1037.655,0.9528,5G5CV633+C2V5,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Croydon,works,man_made,,way,871851663.0,,,,POINT (28.20255642 -26.14639689),11.138490676879883,4.908098220825195,49110.0,49110.0,0.06109042093157768,0.06555628031492233
-26.5137815,28.35717028,671.687,0.9594,5G5CF9P4+FVMM,South Africa,,Gauteng,Sedibeng District Municipality,,Lesedi Local Municipality,Shalimar Ridge,unclassified,road,,way,38526675.0,,,asphalt,POINT (28.35717028 -26.5137815),6.248100280761719,1.9128308296203613,19138.0,19138.0,33.22315979003906,34.801570892333984
-26.26822265,28.05388753,1684.0815,0.9537,5G5CP3J3+PH63,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Gleneagles,residential,road,,way,37728580.0,,,asphalt,POINT (28.05388753 -26.26822265),7.7115159034729,3.736368417739868,37347.0,37347.0,30.077592849731445,32.43072509765625
-25.99358457,28.14971077,1689.9587,0.9664,5G6C244X+HV8P,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,President Park,residential,road,,way,17967828.0,,,asphalt,POINT (28.14971077 -25.99358457),3.4516987800598145,0.47853314876556396,6399.0,6399.0,5.491394519805908,5.897242069244385
-26.19623263,28.26510453,1549.9422,0.9651,5G5CR738+G25M,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Boksburg-Noord,residential,road,,way,13738039.0,,,asphalt,POINT (28.26510453 -26.19623263),8.91696548461914,3.944134473800659,39422.0,39422.0,0.4494848847389221,0.4833965003490448
-26.15866179,26.2065054,708.4321,0.9508,5G58R6R4+GJJC,South Africa,,North West,Ngaka Modiri Molema District Municipality,,Ditsobotla Local Municipality,Ditsobotla Ward 20,tertiary,road,,way,4445543.0,,,asphalt,POINT (26.2065054 -26.15866179),2.5,0.20880000293254852,2125.0,2125.0,0.1281134933233261,0.12006495893001556
-25.87025514,27.64907418,2336.265,0.9541,5G694JHX+VJWM,South Africa,,Gauteng,West Rand District Municipality,,Mogale City Local Municipality,Mogale City Ward 32,secondary,road,,way,18353733.0,,,asphalt,POINT (27.64907418 -25.87025514),2.5,1.2128499746322632,18165.0,18165.0,16.830522537231445,15.345366477966309
-26.2121645,28.07432574,1903.0152,0.96,5G5CQ3QF+4PPF,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Jeppestown,motorway,road,,way,27606837.0,,,asphalt,POINT (28.07432574 -26.2121645),7.4135847091674805,1.1562374830245972,11595.0,11595.0,0.2824418544769287,0.3045388162136078
-26.32256003,27.64973203,468.1374,0.9509,5G59MJGX+XVHF,South Africa,,Gauteng,West Rand District Municipality,,Westonaria Local Municipality,Westonaria,residential,road,,way,147508284.0,,,asphalt,POINT (27.64973203 -26.32256003),7.849147319793701,3.598386764526367,36020.0,36020.0,108.45215606689453,112.55448150634766
-29.05937602,23.78102102,1133.0792,0.9632,5G25WQRJ+6CRW,South Africa,,Northern Cape,Pixley ka Seme District Municipality,,Siyancuma Local Municipality,Siyancuma Ward 6,residential,road,,way,188240416.0,,,,POINT (23.78102102 -29.05937602),6.093061923980713,3.0417842864990234,30417.0,30417.0,5.8662800788879395,6.136770725250244
-26.56271113,28.00835869,407.9889,0.953,5G5CC2P5+W89F,South Africa,,Gauteng,Sedibeng District Municipality,,Midvaal Local Municipality,Noldick,tertiary,road,,way,213517900.0,,,asphalt,POINT (28.00835869 -26.56271113),8.862493515014648,3.5736587047576904,35796.0,35796.0,4.934101581573486,5.153341770172119
-26.2505785,28.20595623,597.0955,0.961,5G5CP6X4+Q98W,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Freeway Park,motorway,road,,way,307672113.0,,,asphalt,POINT (28.20595623 -26.2505785),2.987102746963501,0.9273609519004822,9744.0,9744.0,12.48220157623291,13.380605697631836
-27.95896726,26.8046479,1016.9462,0.9547,5G482RR3+CV68,South Africa,,Free State,Lejweleputswa District Municipality,,Welkom,New Jerusalem,residential,road,,way,875016997.0,,,unpaved,POINT (26.8046479 -27.95896726),2.5,0.6823850274085999,6810.0,6810.0,13.123859405517578,12.598663330078125
-27.96863036,26.76411704,673.3279,0.9671,5G482QJ7+GJXP,South Africa,,Free State,Lejweleputswa District Municipality,,Welkom,Reitz Park,residential,road,,way,372425409.0,,,asphalt,POINT (26.76411704 -27.96863036),3.5875000953674316,0.9663254022598267,11128.0,11128.0,13.428205490112305,12.993253707885742
-26.04395054,27.81689073,3376.0253,0.9533,5G59XR48+CQ6W,South Africa,,Gauteng,West Rand District Municipality,,Krugersdorp,Mogale City Ward 29,residential,road,,way,427839682.0,,,,POINT (27.81689073 -26.04395054),2.5,1.0374699831008911,10373.0,10373.0,7.272797107696533,6.814476013183594
-26.06631863,28.18493985,432.1804,0.9522,5G5CW5MM+FXG6,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 13,car_parts,shop,,node,11190587040.0,,,,POINT (28.18493985 -26.06631863),5.6126298904418945,1.4863983392715454,14896.0,14896.0,2.7160253524780273,2.9135639667510986
-26.21602616,28.32738379,1551.7522,0.9645,5G5CQ8MG+HXJV,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 73,unclassified,road,,way,35328480.0,,,asphalt,POINT (28.32738379 -26.21602616),9.125351905822754,3.597888946533203,36036.0,36036.0,2.9374945163726807,3.144913673400879
-25.89905833,28.18976967,510.2141,0.9519,5G6C452Q+9WCP,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 65,unclassified,road,,way,111783365.0,,,,POINT (28.18976967 -25.89905833),2.5,0.53329998254776,5335.0,5335.0,1.6622368097305298,1.309908390045166
-27.77392388,24.79092794,1330.5501,0.9606,5G466QGR+C9M4,South Africa,,Northern Cape,Frances Baard District Municipality,,Phokwane Local Municipality,Phokwane Ward 5,unclassified,road,,way,202465959.0,,,,POINT (24.79092794 -27.77392388),2.5,0.7980750203132629,7985.0,7985.0,3.932253122329712,3.595374822616577
-26.03072532,28.19882162,1533.786,0.9506,5G5CX59X+PG4V,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Vusimuzi,residential,road,,way,208649152.0,,,,POINT (28.19882162 -26.03072532),7.094205379486084,3.141810655593872,31463.0,31463.0,266.561767578125,286.0480651855469
-29.19973055,26.70797276,1113.7801,0.962,5G28RP25+455J,South Africa,,Free State,Mangaung Metropolitan Municipality,,Botshabelo,Botshabelo-IA,unclassified,road,,way,123083088.0,,,,POINT (26.70797276 -29.19973055),5.733410358428955,2.638733386993408,26391.0,26391.0,0.6175827383995056,0.638602077960968
-25.78437565,28.04690425,337.5807,0.9524,5G6C628W+6QRX,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 71,tertiary,road,,way,780332555.0,,,asphalt,POINT (28.04690425 -25.78437565),7.685049057006836,3.3461625576019287,33476.0,33476.0,177.42674255371094,175.2565155029297
-32.95236525,27.93025763,632.0134,0.9511,4GV92WXJ+3426,South Africa,,Eastern Cape,Buffalo City Metropolitan Municipality,,East London,Abbotsford,restaurant,amenity,,node,4068112266.0,,,,POINT (27.93025763 -32.95236525),5.6666083335876465,1.650654673576355,16852.0,16852.0,0.0,0.0
-28.82581964,21.9535837,246.4157,0.9503,5G335XF3+MCG8,South Africa,,Northern Cape,ZF Mgcawu District Municipality,,!Kheis Local Municipality,!Kheis Ward 3,unclassified,road,,way,824536764.0,,,ground,POINT (21.9535837 -28.82581964),2.5,0.1122949942946434,1138.0,1138.0,0.9002304673194885,0.8620298504829407
-28.42247468,21.24791043,239.5564,0.9501,5G33H6HX+2572,South Africa,,Northern Cape,ZF Mgcawu District Municipality,,Upington,ǁKhara Hais Ward 13,water_works,man_made,,way,660707443.0,,,,POINT (21.24791043 -28.42247468),2.5,0.4721899926662445,4728.0,4728.0,0.15093104541301727,0.15613825619220734
-25.7729709,28.07093391,1258.1237,0.9594,5G6C63GC+R975,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 62,residential,road,,way,114748278.0,,,,POINT (28.07093391 -25.7729709),9.313969612121582,3.46449875831604,34667.0,34667.0,98.7870864868164,97.5787582397461
-26.21399861,28.27608992,543.6824,0.9514,5G5CQ7PG+CC45,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Boksburg-Suid,unclassified,road,,way,35266753.0,,,asphalt,POINT (28.27608992 -26.21399861),11.765426635742188,6.254054069519043,62545.0,62545.0,0.3850593864917755,0.4131677448749542
-26.64732317,27.94161211,743.5954,0.9626,5G599W3R+3JH4,South Africa,,Gauteng,Sedibeng District Municipality,,Emfuleni Local Municipality,Duncanville,primary,road,,way,165783356.0,,,asphalt,POINT (27.94161211 -26.64732317),12.148943901062012,5.0988264083862305,50928.0,50928.0,1.758355736732483,1.7938300371170044
-26.04999756,27.80017421,5009.9933,0.9515,5G59XR22+2334,South Africa,,Gauteng,West Rand District Municipality,,Krugersdorp,Mogale City Ward 29,residential,road,,way,133533178.0,,,unpaved,POINT (27.80017421 -26.04999756),6.621364116668701,3.133699655532837,34630.0,34630.0,15.01661491394043,14.94098949432373
-32.89695687,27.18218318,128.3453,0.9522,4GV9453J+6V7Q,South Africa,,Eastern Cape,Amathole District Municipality,,Nkonkobe Local Municipality,Nkonkobe Ward 19,residential,road,,way,778828099.0,,,unpaved,POINT (27.18218318 -32.89695687),2.5,0.3589850068092346,3600.0,3600.0,4.069863796234131,3.8652515411376953
-26.17702743,28.13487376,2505.7067,0.9655,5G5CR4FM+5WQX,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Oriel,tertiary,road,,way,11623997.0,,,asphalt,POINT (28.13487376 -26.17702743),20.88347816467285,7.874053001403809,78752.0,78752.0,23.678190231323242,25.409122467041016
-26.20664914,28.26796792,978.6191,0.9593,5G5CQ7V9+85W5,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Boksburg-Noord,service,road,,way,766268880.0,,,,POINT (28.26796792 -26.20664914),10.879424095153809,5.273648262023926,52754.0,52754.0,0.9530635476112366,1.024967908859253
-26.24812559,28.17982575,6999.0172,0.957,5G5CQ52H+PWWV,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Hazeldene,seafood,shop,,node,1631838822.0,,,,POINT (28.17982575 -26.24812559),12.374004364013672,5.073601722717285,50709.0,50709.0,38.50120162963867,41.315731048583984
-26.918017,27.5200918,1779.9069,0.955,5G593GJC+Q2W9,South Africa,,Free State,Fezile Dabi District Municipality,,Ngwathe Local Municipality,Ngwathe Ward 18,unclassified,road,,way,103313470.0,,,unpaved,POINT (27.5200918 -26.918017),2.5,0.14897499978542328,1520.0,1520.0,0.6384285688400269,0.5387725234031677
-29.17698587,27.46747743,843.5461,0.9654,5G29RFF8+6X5F,South Africa,,Free State,Thabo Mofutsanyana District Municipality,,Mantsopa Local Municipality,Mantsopa Ward 3,residential,road,,way,145084048.0,,,paved,POINT (27.46747743 -29.17698587),6.3275275230407715,2.394545316696167,23924.0,23924.0,30.921188354492188,28.795412063598633
-26.19170552,27.92695992,954.8855,0.9509,5G59RW5G+8Q8P,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Roodepoort,Robertville,unclassified,road,,way,219662779.0,,,asphalt,POINT (27.92695992 -26.19170552),8.913777351379395,3.6928975582122803,36930.0,36930.0,2.0586602687835693,2.2197203636169434
-26.00539965,27.9377745,3232.2313,0.9526,5G59XWVQ+R4R5,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Roodepoort,Johannesburg Ward 100,residential,road,,way,60653363.0,,,,POINT (27.9377745 -26.00539965),3.42726731300354,0.6344522833824158,7379.0,7379.0,10.133142471313477,10.061161994934082
-25.68125021,28.45370735,861.4704,0.9543,5G6C8F93+FFWW,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 99,secondary,road,,way,8589865.0,,,asphalt,POINT (28.45370735 -25.68125021),0.0,0.0,0.0,0.0,0.0,0.0
-32.91512446,27.4384894,2571.3645,0.9595,4GV93CMQ+X954,South Africa,,Eastern Cape,Buffalo City Metropolitan Municipality,,,KwaTshatshu,residential,road,,way,172378470.0,,,asphalt,POINT (27.4384894 -32.91512446),2.5054609775543213,0.9336024522781372,9323.0,9323.0,5.015493392944336,5.064087390899658
-25.74462282,28.15479122,1007.846,0.9613,5G6C7543+5W33,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Pretoria-West,atm,amenity,,node,6402944438.0,,,,POINT (28.15479122 -25.74462282),6.845267295837402,1.5046170949935913,15046.0,15046.0,17.02617073059082,16.817913055419922
-32.19936851,26.81849528,461.5086,0.9505,4GV8RR29+7959,South Africa,,Eastern Cape,Chris Hani District Municipality,,Lukhanji Local Municipality,Lukhanji Ward 9,residential,road,,way,174292987.0,,,,POINT (26.81849528 -32.19936851),6.037624835968018,1.704403281211853,17050.0,17050.0,15.411566734313965,15.082846641540527
-26.81499325,27.40667713,232.5031,0.95,5G595CP4+2M38,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Tlokwe Local Municipality,Tlokwe Ward 2,residential,road,,way,779596967.0,,,,POINT (27.40667713 -26.81499325),2.5,0.27431002259254456,2778.0,2778.0,4.757529258728027,4.352410793304443
-26.97624713,26.67013944,975.2221,0.9524,5G582MFC+G323,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Matlosana Local Municipality,Lourenspark,service,road,,way,777799002.0,,,,POINT (26.67013944 -26.97624713),7.7823166847229,2.6176600456237793,26172.0,26172.0,26.401111602783203,27.719017028808594
-26.26706973,26.84389515,1695.8424,0.9581,5G58PRMV+5HC8,South Africa,,North West,Dr Kenneth Kaunda District Municipality,,Ventersdorp Local Municipality,Ventersdorp Ward 3,residential,road,,way,789833553.0,,,,POINT (26.84389515 -26.26706973),2.5,0.38137000799179077,5705.0,5705.0,2.194668769836426,2.0386199951171875
-26.20965177,28.01622794,380.5903,0.9514,5G5CQ2R8+4FQV,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Mayfair,residential,road,,way,603462015.0,,,asphalt,POINT (28.01622794 -26.20965177),10.129207611083984,3.9498844146728516,39534.0,39534.0,65.84156799316406,70.99271392822266
-25.83991175,28.1067383,1772.9485,0.9673,5G6C5464+2MQG,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,Pretoria,Tshwane Ward 70,unclassified,road,,way,754589609.0,,,asphalt,POINT (28.1067383 -25.83991175),7.913154602050781,7.295833587646484,72991.0,72991.0,0.0,0.0
-25.8991036,28.52328486,1902.7467,0.9723,5G6C4G2F+983R,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 101,unclassified,road,,way,131763653.0,,,unpaved,POINT (28.52328486 -25.8991036),2.5,0.37952500581741333,3800.0,3800.0,1.6644601821899414,1.5539320707321167
-26.45604451,27.91726763,1528.7722,0.9514,5G59GWV8+HWJ8,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,Midvaal Local Municipality,Johannesburg Ward 6,unclassified,road,,way,125823687.0,,,,POINT (27.91726763 -26.45604451),0.0,0.0,0.0,0.0,0.0,0.0
-31.79926407,27.71828372,2965.3699,0.9574,4GW96P29+78VC,South Africa,,Eastern Cape,Chris Hani District Municipality,,Intsika Yethu Local Municipality,KuMbaxa,tertiary,road,,way,659989973.0,,,unpaved,POINT (27.71828372 -31.79926407),2.5,0.05288749933242798,530.0,530.0,0.0,0.0
-26.18182421,27.96248707,735.912,0.955,5G59RX96+7XH4,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Newlands,residential,road,,way,23195670.0,,,asphalt,POINT (27.96248707 -26.18182421),13.782183647155762,6.1306047439575195,61317.0,61317.0,108.17994689941406,116.6434555053711
-32.91001706,28.01228332,915.9212,0.9591,4GVC32Q6+XWV6,South Africa,,Eastern Cape,Buffalo City Metropolitan Municipality,,,Buffalo City Ward 27,tertiary,road,,way,171260636.0,,,asphalt,POINT (28.01228332 -32.91001706),2.5,0.9926750063896179,10330.0,10330.0,3.4114551544189453,3.232316493988037
-25.9484307,28.01822333,587.6298,0.955,5G6C3229+J7HJ,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,,,Johannesburg Ward 113,secondary,road,,way,631135185.0,,,asphalt,POINT (28.01822333 -25.9484307),2.977708339691162,0.5624741911888123,5631.0,5631.0,11.535615921020508,11.842582702636719
-25.74965009,28.36151927,2150.5053,0.9599,5G6C7926+4JJW,South Africa,,Gauteng,City of Tshwane Metropolitan Municipality,,,Tshwane Ward 86,unclassified,road,,way,412943143.0,,,asphalt,POINT (28.36151927 -25.74965009),3.573063611984253,0.4149148464202881,5881.0,5881.0,0.08365287631750107,0.07676038146018982
-26.03363788,27.66577193,1229.2975,0.9641,5G59XM88+G8RG,South Africa,,Gauteng,West Rand District Municipality,,Mogale City Local Municipality,Mogale City Ward 30,administrative,suburb,,relation,3631707.0,,,,POINT (27.66577193 -26.03363788),0.0,0.0,0.0,0.0,0.0,0.0
-29.2012659,26.82483481,840.6444,0.9551,5G28QRXF+FWW8,South Africa,,Free State,Mangaung Metropolitan Municipality,,,Mangaung Ward 39,place_of_worship,amenity,,node,4940402220.0,,,,POINT (26.82483481 -29.2012659),5.835320949554443,2.1130454540252686,21118.0,21118.0,29.494516372680664,30.939559936523438
-27.92863075,26.55367283,1081.7715,0.9523,5G483HC3+GFVP,South Africa,,Free State,Lejweleputswa District Municipality,,Matjhabeng Local Municipality,Matjhabeng Ward 35,administrative,suburb,,relation,3595401.0,,,,POINT (26.55367283 -27.92863075),2.5,0.9921849370002747,10033.0,10033.0,7.8572797775268555,6.942690372467041
-25.97313481,28.33627498,6054.1032,0.9659,5G6C28GP+PGRQ,South Africa,,Gauteng,City of Ekurhuleni Metropolitan Municipality,,,Ekurhuleni Ward 100,residential,road,,way,29415006.0,,,unpaved,POINT (28.33627498 -25.97313481),2.5,0.7812649607658386,7800.0,7800.0,7.366185665130615,7.620567321777344
-27.75727193,24.79383987,354.5886,0.9559,5G466QVV+3GW5,South Africa,,Northern Cape,Frances Baard District Municipality,,Phokwane Local Municipality,Phokwane Ward 5,tertiary,road,,way,887429713.0,,,asphalt,POINT (24.79383987 -27.75727193),3.934452533721924,1.760183572769165,17591.0,17591.0,4.205532550811768,4.462074279785156
-26.65911852,28.58518337,617.5821,0.9607,5G5C8HRP+9339,South Africa,,Mpumalanga,Gert Sibande,,Dipaleseng Local Municipality,Dipaleseng Ward 3,residential,road,,way,770616150.0,,,asphalt,POINT (28.58518337 -26.65911852),8.25383186340332,2.165318489074707,21625.0,21625.0,9.69875431060791,10.167054176330566
-26.21655966,28.12366069,4854.2152,0.9532,5G5CQ4MF+9FFJ,South Africa,,Gauteng,City of Johannesburg Metropolitan Municipality,City of Johannesburg Metropolitan Municipality,Johannesburg,Johannesburg Ward 57,unclassified,road,,way,824117653.0,,,asphalt,POINT (28.12366069 -26.21655966),18.988719940185547,8.647767066955566,86399.0,86399.0,0.0,0.0
-26.30580527,28.66226284,993.8483,0.9571,5G5CMMV6+MWCM,South Africa,,Gauteng,Sedibeng District Municipality,,Lesedi Local Municipality,Lesedi Ward 12,unclassified,road,,way,783861252.0,,,unpaved,POINT (28.66226284 -26.30580527),2.5,0.31286248564720154,3133.0,3133.0,3.7960379123687744,3.76397967338562
